date,price,price_ln,return
1969-04-07,99.89,4.604069581,-0.00787759
1969-04-08,100.14,4.606569207,0.002499626
1969-04-09,101.02,4.615318517,0.00874931
1969-04-10,101.55,4.620551288,0.005232771
1969-04-11,101.65,4.62153554,0.000984252
1969-04-14,101.57,4.620748216,-0.000787324
1969-04-15,101.53,4.620354321,-0.000393895
1969-04-16,100.63,4.611450424,-0.008903897
1969-04-17,100.78,4.612939923,0.001489499
1969-04-18,101.24,4.617493936,0.004554012
1969-04-21,100.56,4.610754564,-0.006739371
1969-04-22,100.78,4.612939923,0.002185359
1969-04-23,100.8,4.613138356,0.000198432
1969-04-24,101.27,4.617790217,0.004651862
1969-04-25,101.72,4.622223941,0.004433723
1969-04-28,102.03,4.625266888,0.003042947
1969-04-29,102.79,4.632688072,0.007421184
1969-04-30,103.69,4.641405679,0.008717607
1969-05-01,103.51,4.639668226,-0.001737452
1969-05-02,104,4.644390899,0.004722673
1969-05-05,104.37,4.647942278,0.003551379
1969-05-06,104.86,4.652626127,0.004683849
1969-05-07,104.67,4.650812544,-0.001813583
1969-05-08,105.1,4.654912278,0.004099734
1969-05-09,105.05,4.654436427,-0.000475851
1969-05-12,104.89,4.652912182,-0.001524245
1969-05-13,105.34,4.657193214,0.004281032
1969-05-14,106.16,4.66494739,0.007754176
1969-05-15,105.85,4.662022998,-0.002924392
1969-05-16,105.94,4.662872896,0.000849899
1969-05-19,104.97,4.653674595,-0.009198301
1969-05-20,104.04,4.644775441,-0.008899154
1969-05-21,104.47,4.648899949,0.004124508
1969-05-22,104.6,4.650143552,0.001243603
1969-05-23,104.59,4.650047945,-9.56E-05
1969-05-26,104.36,4.64784646,-0.002201484
1969-05-27,103.57,4.640247713,-0.007598748
1969-05-28,103.26,4.637250079,-0.002997633
1969-05-29,103.46,4.639185065,0.001934985
1969-06-02,102.94,4.634146294,-0.00503877
1969-06-03,102.63,4.631130288,-0.003016007
1969-06-04,102.59,4.630740462,-0.000389826
1969-06-05,102.76,4.632396172,0.00165571
1969-06-06,102.12,4.626148592,-0.00624758
1969-06-09,101.2,4.617098757,-0.009049836
1969-06-10,100.42,4.609361391,-0.007737366
1969-06-11,99.05,4.595624773,-0.013736617
1969-06-12,98.26,4.587617027,-0.008007746
1969-06-13,98.65,4.591578232,0.003961206
1969-06-16,98.32,4.588227465,-0.003350767
1969-06-17,97.95,4.584457144,-0.003770321
1969-06-18,97.81,4.583026821,-0.001430323
1969-06-19,97.24,4.577182149,-0.005844672
1969-06-20,96.67,4.571303116,-0.005879033
1969-06-23,96.23,4.566741159,-0.004561957
1969-06-24,97.32,4.578004518,0.011263359
1969-06-25,97.01,4.574814066,-0.003190452
1969-06-26,97.25,4.577284982,0.002470917
1969-06-27,97.33,4.578107266,0.000822284
1969-06-30,97.71,4.582003908,0.003896642
1969-07-01,98.08,4.585783472,0.003779564
1969-07-02,98.94,4.594513606,0.008730134
1969-07-03,99.61,4.601262561,0.006748955
1969-07-07,99.03,4.595422835,-0.005839727
1969-07-08,97.63,4.581184823,-0.014238011
1969-07-09,96.88,4.573473099,-0.007711724
1969-07-10,95.38,4.557868913,-0.015604186
1969-07-11,95.77,4.561949484,0.004080571
1969-07-14,94.55,4.549128795,-0.012820688
1969-07-15,94.24,4.54584472,-0.003284075
1969-07-16,95.18,4.555769836,0.009925116
1969-07-17,95.76,4.561845061,0.006075226
1969-07-18,94.95,4.553350437,-0.008494624
1969-07-22,93.52,4.538175317,-0.01517512
1969-07-23,93.12,4.533888984,-0.004286333
1969-07-24,92.8,4.53044664,-0.003442344
1969-07-25,92.06,4.522440538,-0.008006101
1969-07-28,90.21,4.502140286,-0.020300253
1969-07-29,89.48,4.494015137,-0.008125149
1969-07-30,89.93,4.49903159,0.005016453
1969-07-31,91.83,4.519939042,0.020907452
1969-08-01,93.47,4.537640529,0.017701488
1969-08-04,92.99,4.53249196,-0.005148569
1969-08-05,93.41,4.536998406,0.004506445
1969-08-06,93.92,4.542443356,0.00544495
1969-08-07,93.99,4.543188394,0.000745038
1969-08-08,93.94,4.542656281,-0.000532113
1969-08-11,93.36,4.536462988,-0.006193293
1969-08-12,92.63,4.528613063,-0.007849925
1969-08-13,92.7,4.529368473,0.000755409
1969-08-14,93.34,4.536248741,0.006880268
1969-08-15,94,4.543294782,0.007046042
1969-08-18,94.57,4.549340301,0.006045519
1969-08-19,95.07,4.554613462,0.005273161
1969-08-20,95.07,4.554613462,0
1969-08-21,95.35,4.557554332,0.00294087
1969-08-22,95.92,4.563514511,0.005960179
1969-08-25,94.93,4.553139778,-0.010374733
1969-08-26,94.3,4.54648119,-0.006658588
1969-08-27,94.49,4.548494009,0.002012819
1969-08-28,94.89,4.552718326,0.004224317
1969-08-29,95.51,4.559230954,0.006512628
1969-09-02,95.54,4.559545008,0.000314054
1969-09-03,94.98,4.553666343,-0.005878665
1969-09-04,94.2,4.545420182,-0.008246162
1969-09-05,93.64,4.539457643,-0.005962539
1969-09-08,92.7,4.529368473,-0.01008917
1969-09-09,93.38,4.53667719,0.007308717
1969-09-10,94.95,4.553350437,0.016673248
1969-09-11,94.22,4.545632473,-0.007717964
1969-09-12,94.13,4.544676806,-0.000955668
1969-09-15,94.87,4.552507533,0.007830728
1969-09-16,94.95,4.553350437,0.000842904
1969-09-17,94.76,4.551347379,-0.002003058
1969-09-18,94.9,4.552823706,0.001476326
1969-09-19,95.19,4.555874894,0.003051189
1969-09-22,95.63,4.560486578,0.004611684
1969-09-23,95.63,4.560486578,0
1969-09-24,95.5,4.559126247,-0.001360331
1969-09-25,94.77,4.551452903,-0.007673344
1969-09-26,94.16,4.544995463,-0.006457441
1969-09-29,93.41,4.536998406,-0.007997057
1969-09-30,93.12,4.533888984,-0.003109422
1969-10-01,92.52,4.527424837,-0.006464147
1969-10-02,93.24,4.535176814,0.007751977
1969-10-03,93.19,4.53464042,-0.000536394
1969-10-06,93.36,4.536462988,0.001822568
1969-10-07,93.09,4.533566767,-0.002896221
1969-10-08,92.67,4.529044796,-0.004521972
1969-10-09,93.03,4.532922022,0.003877226
1969-10-10,93.56,4.538602942,0.00568092
1969-10-13,94.95,4.553350437,0.014747496
1969-10-14,95.7,4.561218298,0.007867861
1969-10-15,95.72,4.561427263,0.000208965
1969-10-16,96.37,4.56819495,0.006767687
1969-10-17,96.25,4.566948973,-0.001245977
1969-10-20,96.46,4.569128415,0.002179441
1969-10-21,97.2,4.576770711,0.007642297
1969-10-22,97.83,4.583231278,0.006460567
1969-10-23,97.46,4.579442037,-0.003789241
1969-10-24,98.12,4.586191219,0.006749182
1969-10-27,97.94,4.584355046,-0.001836173
1969-10-28,97.66,4.581492059,-0.002862988
1969-10-29,96.81,4.572750295,-0.008741764
1969-10-30,96.93,4.573989069,0.001238774
1969-10-31,97.24,4.577182149,0.003193081
1969-11-03,97.15,4.576256176,-0.000925974
1969-11-04,97.21,4.576873587,0.000617411
1969-11-05,97.64,4.581287246,0.004413659
1969-11-06,97.67,4.581594449,0.000307204
1969-11-07,98.26,4.587617027,0.006022577
1969-11-10,98.33,4.588329169,0.000712142
1969-11-11,98.07,4.585681509,-0.002647659
1969-11-12,97.89,4.583844399,-0.00183711
1969-11-13,97.42,4.579031528,-0.004812871
1969-11-14,97.07,4.575432368,-0.003599161
1969-11-17,96.41,4.568609931,-0.006822437
1969-11-18,96.39,4.568402462,-0.000207469
1969-11-19,95.9,4.563305982,-0.00509648
1969-11-20,94.91,4.552929074,-0.010376908
1969-11-21,94.32,4.546693256,-0.006235818
1969-11-24,93.24,4.535176814,-0.011516442
1969-11-25,92.94,4.531954124,-0.003222691
1969-11-26,93.27,4.535498513,0.003544389
1969-11-28,93.81,4.54127146,0.005772947
1969-12-01,93.22,4.534962291,-0.006309169
1969-12-02,92.65,4.528828953,-0.006133338
1969-12-03,91.65,4.517976974,-0.010851978
1969-12-04,91.95,4.521244951,0.003267977
1969-12-05,91.73,4.51884948,-0.002395472
1969-12-08,90.63,4.506785284,-0.012064195
1969-12-09,90.55,4.505902184,-0.0008831
1969-12-10,90.48,4.505128832,-0.000773353
1969-12-11,90.52,4.505570821,0.000441989
1969-12-12,90.81,4.508769412,0.003198591
1969-12-15,90.54,4.505791742,-0.00297767
1969-12-16,89.72,4.49669371,-0.009098032
1969-12-17,89.2,4.49088104,-0.00581267
1969-12-18,90.61,4.506564582,0.015683543
1969-12-19,91.38,4.515026636,0.008462054
1969-12-22,90.58,4.506233438,-0.008793198
1969-12-23,90.23,4.502361966,-0.003871472
1969-12-24,91.18,4.512835575,0.010473609
1969-12-26,91.89,4.52059221,0.007756635
1969-12-29,91.25,4.513602992,-0.006989217
1969-12-30,91.6,4.517431272,0.003828279
1969-12-31,92.06,4.522440538,0.005009267
1970-01-02,93,4.532599493,0.010158955
1970-01-05,93.46,4.537533537,0.004934044
1970-01-06,92.82,4.530662134,-0.006871403
1970-01-07,92.63,4.528613063,-0.002049071
1970-01-08,92.68,4.5291527,0.000539636
1970-01-09,92.4,4.526126979,-0.003025721
1970-01-12,91.7,4.518522379,-0.007604599
1970-01-13,91.79,4.519503359,0.00098098
1970-01-14,91.65,4.517976974,-0.001526385
1970-01-15,91.68,4.518304253,0.000327279
1970-01-16,90.92,4.509979999,-0.008324254
1970-01-19,89.65,4.4959132,-0.014066799
1970-01-20,89.83,4.497918995,0.002005795
1970-01-21,89.91,4.49880917,0.000890175
1970-01-22,89.95,4.49925396,0.00044479
1970-01-23,89.07,4.489422577,-0.009831383
1970-01-26,88.17,4.479266769,-0.010155808
1970-01-27,87.62,4.473009282,-0.006257487
1970-01-28,86.79,4.463491408,-0.009517875
1970-01-29,85.69,4.450736133,-0.012755275
1970-01-30,85.02,4.442886523,-0.00784961
1970-02-02,85.75,4.451436086,0.008549563
1970-02-03,86.77,4.46326094,0.011824854
1970-02-04,86.24,4.457134107,-0.006126833
1970-02-05,85.9,4.453183829,-0.003950278
1970-02-06,86.33,4.458177162,0.004993333
1970-02-09,87.01,4.466023055,0.007845892
1970-02-10,86.1,4.455509411,-0.010513643
1970-02-11,86.94,4.465218226,0.009708814
1970-02-12,86.73,4.462799845,-0.002418381
1970-02-13,86.54,4.460606735,-0.00219311
1970-02-16,86.47,4.459797533,-0.000809202
1970-02-17,86.37,4.458640393,-0.00115714
1970-02-18,87.44,4.470952844,0.012312451
1970-02-19,87.76,4.474605816,0.003652972
1970-02-20,88.03,4.477677665,0.00307185
1970-02-24,87.99,4.477223172,-0.000454494
1970-02-25,89.35,4.492561242,0.01533807
1970-02-26,88.9,4.487512143,-0.005049099
1970-02-27,89.5,4.494238625,0.006726483
1970-03-02,89.71,4.496582246,0.00234362
1970-03-03,90.23,4.502361966,0.00577972
1970-03-04,90.04,4.500254016,-0.00210795
1970-03-05,90,4.49980967,-0.000444346
1970-03-06,89.44,4.493568009,-0.006241661
1970-03-09,88.51,4.48311554,-0.010452469
1970-03-10,88.75,4.485823428,0.002707888
1970-03-11,88.69,4.485147143,-0.000676285
1970-03-12,88.33,4.481079801,-0.004067343
1970-03-13,87.86,4.475744639,-0.005335162
1970-03-16,86.91,4.4648731,-0.010871538
1970-03-17,87.29,4.469235909,0.004362808
1970-03-18,87.54,4.472095832,0.002859923
1970-03-19,87.42,4.470724089,-0.001371742
1970-03-20,87.06,4.466597536,-0.004126553
1970-03-23,86.99,4.46579317,-0.000804367
1970-03-24,87.98,4.477109516,0.011316346
1970-03-25,89.77,4.497250844,0.020141328
1970-03-26,89.92,4.498920386,0.001669542
1970-03-30,89.63,4.495690085,-0.003230301
1970-03-31,89.63,4.495690085,0
1970-04-01,90.07,4.500587146,0.00489706
1970-04-02,89.79,4.497473611,-0.003113535
1970-04-03,89.39,4.493008819,-0.004464791
1970-04-06,88.76,4.485936098,-0.007072721
1970-04-07,88.52,4.483228515,-0.002707583
1970-04-08,88.49,4.482889551,-0.000338964
1970-04-09,88.53,4.483341478,0.000451926
1970-04-10,88.24,4.480060375,-0.003281103
1970-04-13,87.64,4.473237515,-0.00682286
1970-04-14,86.89,4.464642951,-0.008594564
1970-04-15,86.73,4.462799845,-0.001843106
1970-04-16,85.88,4.452950973,-0.009848872
1970-04-17,85.67,4.450502706,-0.002448267
1970-04-20,85.83,4.452368596,0.00186589
1970-04-21,85.38,4.447111881,-0.005256714
1970-04-22,84.27,4.43402593,-0.013085952
1970-04-23,83.04,4.419322419,-0.01470351
1970-04-24,82.77,4.416065677,-0.003256743
1970-04-27,81.46,4.400112102,-0.015953575
1970-04-28,80.27,4.385395952,-0.01471615
1970-04-29,81.81,4.404399486,0.019003533
1970-04-30,81.52,4.400848389,-0.003551097
1970-05-01,81.44,4.399866553,-0.000981836
1970-05-04,79,4.369447852,-0.0304187
1970-05-05,78.6,4.364371699,-0.005076153
1970-05-06,79.47,4.375379592,0.011007893
1970-05-07,79.83,4.379899374,0.004519782
1970-05-08,79.44,4.37500202,-0.004897354
1970-05-11,78.6,4.364371699,-0.01063032
1970-05-12,77.85,4.354783898,-0.009587801
1970-05-13,76.53,4.337682821,-0.017101077
1970-05-14,75.44,4.323337638,-0.014345182
1970-05-15,76.9,4.342505877,0.019168238
1970-05-18,76.96,4.343285806,0.00077993
1970-05-19,75.46,4.323602715,-0.019683092
1970-05-20,73.52,4.297557478,-0.026045236
1970-05-21,72.16,4.278885876,-0.018671602
1970-05-22,72.25,4.280132327,0.001246451
1970-05-25,70.25,4.252060308,-0.028072019
1970-05-26,69.29,4.238300596,-0.013759713
1970-05-27,72.77,4.287303782,0.049003187
1970-05-28,74.61,4.312274546,0.024970764
1970-05-29,76.55,4.337944122,0.025669576
1970-06-01,77.84,4.354655438,0.016711316
1970-06-02,77.84,4.354655438,0
1970-06-03,78.52,4.363353369,0.008697932
1970-06-04,77.36,4.348469851,-0.014883518
1970-06-05,76.17,4.332967684,-0.015502167
1970-06-08,76,4.33073334,-0.002234344
1970-06-09,76.25,4.334017415,0.003284075
1970-06-10,75.48,4.323867721,-0.010149695
1970-06-11,74.45,4.310127759,-0.013739961
1970-06-12,74.21,4.306898912,-0.003228847
1970-06-15,74.38,4.309187088,0.002288177
1970-06-16,76.15,4.332705079,0.023517991
1970-06-17,76,4.33073334,-0.001971739
1970-06-18,76.51,4.337421451,0.006688111
1970-06-19,77.05,4.344454562,0.007033111
1970-06-22,76.64,4.339119134,-0.005335428
1970-06-23,74.76,4.314282983,-0.024836151
1970-06-24,73.97,4.303659606,-0.010623377
1970-06-25,74.02,4.304335327,0.000675721
1970-06-26,73.47,4.29687716,-0.007458167
1970-06-29,72.89,4.288951455,-0.007925704
1970-06-30,72.72,4.28661645,-0.002335006
1970-07-01,73.04,4.291007236,0.004390786
1970-07-02,72.92,4.28936295,-0.001644286
1970-07-06,71.78,4.273605886,-0.015757064
1970-07-07,71.23,4.265914078,-0.007691808
1970-07-08,73,4.290459441,0.024545363
1970-07-09,74.06,4.304875575,0.014416134
1970-07-10,74.57,4.311738282,0.006862706
1970-07-13,74.48,4.310530633,-0.001207649
1970-07-14,74.42,4.309724723,-0.00080591
1970-07-15,75.23,4.320550088,0.010825365
1970-07-16,76.34,4.335197047,0.01464696
1970-07-17,77.69,4.352726549,0.017529502
1970-07-20,77.72,4.353112625,0.000386076
1970-07-21,76.98,4.343545648,-0.009566977
1970-07-22,77.03,4.344194956,0.000649309
1970-07-23,78,4.356708827,0.01251387
1970-07-24,77.82,4.354398468,-0.002310359
1970-07-27,77.65,4.35221155,-0.002186918
1970-07-28,77.77,4.353755753,0.001544203
1970-07-29,78.04,4.357221516,0.003465763
1970-07-30,78.07,4.35760586,0.000384344
1970-07-31,78.05,4.357349647,-0.000256213
1970-08-03,77.02,4.344065128,-0.013284519
1970-08-04,77.19,4.346269915,0.002204787
1970-08-05,77.18,4.346140356,-0.000129559
1970-08-06,77.08,4.344843844,-0.001296513
1970-08-07,77.28,4.34743519,0.002591346
1970-08-10,76.2,4.333361463,-0.014073727
1970-08-11,75.82,4.32836211,-0.004999353
1970-08-12,75.42,4.323072492,-0.005289618
1970-08-13,74.76,4.314282983,-0.008789509
1970-08-14,75.18,4.319885238,0.005602256
1970-08-17,75.33,4.321878462,0.001993224
1970-08-18,76.2,4.333361463,0.011483001
1970-08-19,76.96,4.343285806,0.009924344
1970-08-20,77.64,4.352082758,0.008796952
1970-08-21,79.24,4.372481222,0.020398464
1970-08-24,80.99,4.39432569,0.021844468
1970-08-25,81.12,4.39592954,0.00160385
1970-08-26,81.21,4.397038392,0.001108852
1970-08-27,81.08,4.395436322,-0.001602071
1970-08-28,81.86,4.405010471,0.009574149
1970-08-31,81.52,4.400848389,-0.004162082
1970-09-01,80.95,4.39383168,-0.007016709
1970-09-02,80.96,4.393955206,0.000123525
1970-09-03,82.09,4.407816206,0.013861001
1970-09-04,82.83,4.416790315,0.008974108
1970-09-08,83.04,4.419322419,0.002532105
1970-09-09,82.79,4.416307281,-0.003015138
1970-09-10,82.3,4.410371108,-0.005936173
1970-09-11,82.52,4.413040688,0.002669581
1970-09-14,82.07,4.407572542,-0.005468147
1970-09-15,81.36,4.398883752,-0.00868879
1970-09-16,81.79,4.404154987,0.005271235
1970-09-17,82.29,4.410249594,0.006094607
1970-09-18,82.62,4.414251782,0.004002188
1970-09-21,81.91,4.405621084,-0.008630698
1970-09-22,81.66,4.402564286,-0.003056798
1970-09-23,82.83,4.416790315,0.014226029
1970-09-24,83.91,4.429744796,0.012954481
1970-09-25,83.97,4.430459592,0.000714796
1970-09-28,83.86,4.429148742,-0.00131085
1970-09-29,84.3,4.434381865,0.005233123
1970-09-30,84.21,4.433313679,-0.001068186
1970-10-01,84.32,4.434619085,0.001305406
1970-10-02,85.16,4.44453184,0.009912755
1970-10-05,86.47,4.459797533,0.015265693
1970-10-06,86.85,4.464182493,0.00438496
1970-10-07,86.89,4.464642951,0.000460458
1970-10-08,85.95,4.453765732,-0.010877219
1970-10-09,85.08,4.44359199,-0.010173741
1970-10-12,84.17,4.432838563,-0.010753427
1970-10-13,84.06,4.43153083,-0.001307734
1970-10-14,84.19,4.433076149,0.00154532
1970-10-15,84.65,4.438525109,0.005448959
1970-10-16,84.28,4.434144589,-0.00438052
1970-10-19,83.15,4.420646206,-0.013498383
1970-10-20,83.64,4.426521875,0.005875669
1970-10-21,83.66,4.426760966,0.000239091
1970-10-22,83.38,4.423408472,-0.003352494
1970-10-23,83.77,4.428074948,0.004666476
1970-10-26,83.31,4.42256859,-0.005506358
1970-10-27,83.12,4.420285347,-0.002283243
1970-10-28,83.43,4.424007957,0.00372261
1970-10-29,83.36,4.423168578,-0.000839379
1970-10-30,83.25,4.421848129,-0.001320449
1970-11-02,83.51,4.424966385,0.003118256
1970-11-03,84.22,4.433432423,0.008466038
1970-11-04,84.39,4.435448911,0.002016488
1970-11-05,84.1,4.432006567,-0.003442344
1970-11-06,84.22,4.433432423,0.001425856
1970-11-09,84.67,4.438761348,0.005328925
1970-11-10,84.79,4.440177611,0.001416264
1970-11-11,85.03,4.443004135,0.002826524
1970-11-12,84.15,4.432600921,-0.010403215
1970-11-13,83.37,4.423288532,-0.009312388
1970-11-16,83.24,4.421728002,-0.001560531
1970-11-17,83.34,4.422928626,0.001200624
1970-11-18,82.79,4.416307281,-0.006621345
1970-11-19,82.91,4.417755682,0.001448401
1970-11-20,83.72,4.427477898,0.009722215
1970-11-23,84.24,4.433669868,0.00619197
1970-11-24,84.78,4.440059666,0.006389798
1970-11-25,85.09,4.44370952,0.003649854
1970-11-27,85.93,4.453533011,0.009823491
1970-11-30,87.2,4.468204331,0.01467132
1970-12-01,87.47,4.471295877,0.003091547
1970-12-02,88.48,4.482776538,0.01148066
1970-12-03,88.9,4.487512143,0.004735605
1970-12-04,89.46,4.493791598,0.006279455
1970-12-07,89.94,4.499142781,0.005351183
1970-12-08,89.47,4.493903374,-0.005239408
1970-12-09,89.54,4.494685453,0.000782079
1970-12-10,89.92,4.498920386,0.004234933
1970-12-11,90.26,4.502694394,0.003774008
1970-12-14,89.8,4.497584975,-0.005109419
1970-12-15,89.66,4.496024739,-0.001560237
1970-12-16,89.72,4.49669371,0.000668971
1970-12-17,90.04,4.500254016,0.003560306
1970-12-18,90.22,4.502251132,0.001997116
1970-12-21,89.94,4.499142781,-0.003108351
1970-12-22,90.04,4.500254016,0.001111235
1970-12-23,90.1,4.500920165,0.000666149
1970-12-24,90.61,4.506564582,0.005644418
1970-12-28,91.09,4.511848029,0.005283447
1970-12-29,92.08,4.522657764,0.010809736
1970-12-30,92.27,4.524719062,0.002061297
1970-12-31,92.15,4.523417684,-0.001301377
1971-01-04,91.15,4.512506501,-0.010911183
1971-01-05,91.8,4.519612298,0.007105797
1971-01-06,92.35,4.525585707,0.005973409
1971-01-07,92.38,4.525910505,0.000324798
1971-01-08,92.19,4.523851665,-0.00205884
1971-01-11,91.98,4.521571162,-0.002280503
1971-01-12,92.72,4.529584199,0.008013037
1971-01-13,92.56,4.527857083,-0.001727116
1971-01-14,92.8,4.53044664,0.002589557
1971-01-15,93.03,4.532922022,0.002475382
1971-01-18,93.41,4.536998406,0.004076384
1971-01-19,93.76,4.540738326,0.00373992
1971-01-20,93.78,4.540951614,0.000213288
1971-01-21,94.19,4.545314019,0.004362405
1971-01-22,94.88,4.552612935,0.007298916
1971-01-25,95.28,4.556819925,0.00420699
1971-01-26,95.59,4.560068212,0.003248287
1971-01-27,94.89,4.552718326,-0.007349886
1971-01-28,95.21,4.556084978,0.003366652
1971-01-29,95.88,4.56309741,0.007012431
1971-02-01,96.42,4.568713649,0.005616239
1971-02-02,96.43,4.568817357,0.000103708
1971-02-03,96.63,4.570889252,0.002071895
1971-02-04,96.62,4.570785759,-0.000103493
1971-02-05,96.93,4.573989069,0.003203309
1971-02-08,97.45,4.579339426,0.005350357
1971-02-09,97.51,4.579954937,0.000615511
1971-02-10,97.39,4.578723536,-0.001231401
1971-02-11,97.91,4.584048689,0.005325153
1971-02-12,98.43,4.589345636,0.005296946
1971-02-16,98.66,4.591679596,0.00233396
1971-02-17,98.2,4.587006215,-0.00467338
1971-02-18,97.56,4.580467573,-0.006538642
1971-02-19,96.74,4.572026967,-0.008440606
1971-02-22,95.72,4.561427263,-0.010599704
1971-02-23,96.09,4.565285252,0.003857989
1971-02-24,96.73,4.571923592,0.00663834
1971-02-25,96.92,4.573885896,0.001962304
1971-02-26,96.75,4.572130332,-0.001755564
1971-03-01,97,4.574710979,0.002580647
1971-03-02,96.98,4.574504772,-0.000206207
1971-03-03,96.95,4.574195382,-0.00030939
1971-03-04,97.92,4.584150819,0.009955437
1971-03-05,98.96,4.594715728,0.010564909
1971-03-08,99.38,4.598950886,0.004235158
1971-03-09,99.46,4.599755553,0.000804667
1971-03-10,99.3,4.598145571,-0.001609982
1971-03-11,99.39,4.599051505,0.000905934
1971-03-12,99.57,4.600860914,0.001809409
1971-03-15,100.71,4.6122451,0.011384185
1971-03-16,101.21,4.617197566,0.004952467
1971-03-17,101.12,4.61630793,-0.000889636
1971-03-18,101.19,4.616999938,0.000692007
1971-03-19,101.01,4.615219522,-0.001780416
1971-03-22,100.62,4.611351045,-0.003868477
1971-03-23,100.28,4.607966273,-0.003384772
1971-03-24,99.62,4.601362948,-0.006603326
1971-03-25,99.61,4.601262561,-0.000100386
1971-03-26,99.95,4.604670061,0.0034075
1971-03-29,100.03,4.605470141,0.00080008
1971-03-30,100.26,4.607766812,0.002296671
1971-03-31,100.31,4.608265391,0.000498579
1971-04-01,100.39,4.609062601,0.00079721
1971-04-02,100.56,4.610754564,0.001691964
1971-04-05,100.79,4.613039144,0.00228458
1971-04-06,101.51,4.620157316,0.007118171
1971-04-07,101.98,4.624776716,0.0046194
1971-04-08,102.1,4.625952725,0.00117601
1971-04-12,102.88,4.63356326,0.007610535
1971-04-13,102.98,4.634534795,0.000971534
1971-04-14,103.37,4.638314785,0.00377999
1971-04-15,103.52,4.639764831,0.001450046
1971-04-16,103.49,4.63947499,-0.000289841
1971-04-19,104.01,4.644487048,0.005012059
1971-04-20,103.61,4.64063385,-0.003853198
1971-04-21,103.36,4.63821804,-0.00241581
1971-04-22,103.56,4.640151155,0.001933115
1971-04-23,104.05,4.644871553,0.004720398
1971-04-26,103.94,4.64381381,-0.001057743
1971-04-27,104.39,4.648133885,0.004320076
1971-04-28,104.77,4.651767471,0.003633586
1971-04-29,104.63,4.650430317,-0.001337154
1971-04-30,103.95,4.643910014,-0.006520303
1971-05-03,103.29,4.637540566,-0.006369448
1971-05-04,103.79,4.642369627,0.004829061
1971-05-05,103.78,4.642273274,-9.64E-05
1971-05-06,103.23,4.636959508,-0.005313765
1971-05-07,102.87,4.633466055,-0.003493453
1971-05-10,102.36,4.628496011,-0.004970044
1971-05-11,102.62,4.631032846,0.002536834
1971-05-12,102.9,4.633757643,0.002724797
1971-05-13,102.69,4.631714741,-0.002042902
1971-05-14,102.21,4.62702952,-0.004685221
1971-05-17,100.69,4.61204649,-0.01498303
1971-05-18,100.83,4.61343593,0.00138944
1971-05-19,101.07,4.615813346,0.002377416
1971-05-20,101.31,4.618185123,0.002371777
1971-05-21,100.99,4.615021502,-0.003163621
1971-05-24,100.13,4.606469342,-0.00855216
1971-05-25,99.47,4.599856091,-0.006613251
1971-05-26,99.59,4.601061758,0.001205667
1971-05-27,99.4,4.599152114,-0.001909644
1971-05-28,99.63,4.601463324,0.00231121
1971-06-01,100.2,4.607168189,0.005704865
1971-06-02,100.96,4.614724399,0.00755621
1971-06-03,101.01,4.615219522,0.000495123
1971-06-04,101.3,4.618086411,0.002866889
1971-06-07,101.14,4.616505696,-0.001580716
1971-06-08,100.32,4.608365077,-0.008140619
1971-06-09,100.29,4.608065989,-0.000299088
1971-06-10,100.64,4.611549793,0.003483804
1971-06-11,101.07,4.615813346,0.004263553
1971-06-14,100.22,4.60736777,-0.008445577
1971-06-15,100.32,4.608365077,0.000997307
1971-06-16,100.52,4.610356713,0.001991636
1971-06-17,100.5,4.610157727,-0.000198985
1971-06-18,98.97,4.594816774,-0.015340954
1971-06-21,97.87,4.583640067,-0.011176706
1971-06-22,97.59,4.580775029,-0.002865038
1971-06-23,98.41,4.589142425,0.008367396
1971-06-24,98.17,4.58670067,-0.002441755
1971-06-25,97.99,4.584865433,-0.001835237
1971-06-28,97.74,4.582310892,-0.002554541
1971-06-29,98.82,4.593300013,0.010989122
1971-06-30,99.7,4.602165677,0.008865664
1971-07-01,99.78,4.602967762,0.000802085
1971-07-02,99.78,4.602967762,0
1971-07-06,99.76,4.602767301,-0.000200461
1971-07-07,100.04,4.605570106,0.002802805
1971-07-08,100.34,4.608564419,0.002994313
1971-07-09,100.69,4.61204649,0.003482071
1971-07-12,100.82,4.613336749,0.001290259
1971-07-13,99.5,4.600157644,-0.013179104
1971-07-14,99.22,4.597339607,-0.002818037
1971-07-15,99.28,4.597944141,0.000604534
1971-07-16,99.11,4.596230344,-0.001713796
1971-07-19,98.93,4.594412529,-0.001817815
1971-07-20,99.32,4.598346961,0.003934431
1971-07-21,99.28,4.597944141,-0.00040282
1971-07-22,99.11,4.596230344,-0.001713796
1971-07-23,98.94,4.594513606,-0.001716739
1971-07-26,98.67,4.591780949,-0.002732657
1971-07-27,97.78,4.582720057,-0.009060892
1971-07-28,97.07,4.575432368,-0.007287689
1971-07-29,96.02,4.564556503,-0.010875865
1971-07-30,95.58,4.559963593,-0.00459291
1971-08-02,95.96,4.563931438,0.003967845
1971-08-03,94.51,4.548705649,-0.015225789
1971-08-04,93.89,4.542123884,-0.006581765
1971-08-05,94.09,4.544251771,0.002127887
1971-08-06,94.25,4.545950826,0.001699055
1971-08-09,93.53,4.53828224,-0.007668586
1971-08-10,93.54,4.538389152,0.000106912
1971-08-11,94.66,4.550291524,0.011902372
1971-08-12,96,4.564348191,0.014056667
1971-08-13,95.69,4.5611138,-0.003234392
